"","Id","Area","ScaleLength","Lat","Lon","COOP.","CRN","Station","State","Grid","AP...WWTP","Environs","Tmean.trend","Tmax.trend","Tmin.trend"
"383",386,671.6637,25.9164754548145,39.28333,-76.61667,180470,"5","BALTIMORE WSO CITY","MD",12,"x","U",0.346195598,0.847187288,-0.095650503
"384",387,22.086,4.69957444881981,38.56667,-76.06667,181385,"x","CAMBRIDGE WATER TRMT PLANT","MD",12,"W","S",1.396144545,1.576780178,1.178938467
"385",388,26.9694,5.19320710158954,39.2166,-76.0519,181750,"4","CHESTERTOWN","MD",12,"x","R",0.27775783,0.664185628,-0.064383062
"386",389,755.5545,27.4873516367074,38.98333,-76.95,181995,"x","COLLEGE PARK","MD",12,"x","U",1.066677459,1.040962757,0.905600214
"387",390,69.3198,8.32585130782432,39.6419,-78.7561,182282,"4","CUMBERLAND 2","MD",12,"x","S",0.211986367,0.12309103,0.305806877
"388",391,19.5993,4.42710966658835,38.88333,-75.8,182523,"x","DENTON","MD",12,"x","R",0.052343781,0.793057733,-0.29528283
"389",392,525.4695,22.9231215151864,38.9688,-76.8041,183675,"4","GLENN DALE BELL STN","MD",12,"x","U",0.366452885,0.022793256,0.628817626
"390",393,613.4193,24.7673030425196,39.08472,-76.90028,185111,"3","LAUREL","MD",12,"W","U",0.399607882,0.313959607,0.359375955
"391",394,34.2144,5.84930765133789,39.27389,-75.87,185985,"x","MILLINGTON","MD",12,"x","R",-0.02755262,-0.052658948,0.103638876
"392",395,20.0259,4.4750307261515,39.39833,-79.395,186620,"4","OAKLAND","MD",12,"x","R",0.198276797,-0.007703747,0.419369296
"393",396,50.4729,7.1044281965546,38.68333,-76.66667,186770,"x","OWINGS FERRY LANDING","MD",12,"x","R",-0.752449042,-0.594621729,-0.50526577
"394",397,30.5037,5.52301548069531,38.33333,-76.41667,186915,"x","PATUXENT RIVER","MD",12,"x","R",1.378699575,1.572011828,1.064800581
"395",398,43.5717,6.60088630412614,38.2122,-75.6822,187330,"4","PRINCESS ANNE","MD",12,"x","R",0.257090387,0.80122506,-0.234062939
"396",399,33.0984,5.7531208921767,38.71444,-76.18972,187806,"2","ROYAL OAK","MD",12,"x","R",0.493565642,0.522670681,0.478118606
"397",400,64.8441,8.0525834363886,38.365,-75.58917,188000,"4","SALISBURY","MD",12,"x","S",0.573499684,0.399373558,0.702859707
"398",401,53.2134,7.29475153792095,39.55,-76.96667,189440,"x","WESTMINSTER POLICE BRKS","MD",12,"x","S",0.278840199,0.628123965,-0.19240327
"399",402,341.001,18.4662123891176,39.33333,-76.86667,189750,"x","WOODSTOCK","MD",12,"x","U",0.73171591,0.951134001,0.509086547
"400",403,82.2078,9.0668517137979,42.38333,-72.53333,190120,"4","AMHERST","MA",22,"W","S",0.155708585,0.043223096,0.262825127
"401",404,629.2008,25.0838752986854,42.48333,-71.28333,190535,"4","BEDFORD","MA",22,"x","U",0.441108214,0.34078943,0.54041723
"402",405,613.1997,24.7628693813944,42.2167,-71.1167,190736,"3","BLUE HILL","MA",22,"x","U",0.450939978,0.35238384,0.548723045
"403",406,649.6749,25.488721034999,42.33333,-71.15,191447,"x","CHESTNUT HILL","MA",22,"x","U",2.169089427,3.019977885,-0.089644885
"404",407,304.0695,17.4375887094518,42.4,-71.68333,191561,"x","CLINTON","MA",22,"x","S",1.98536048,-0.401060295,2.445209794
"405",408,405.3348,20.1329282519955,42.28333,-71.41667,192975,"x","FRAMINGHAM","MA",22,"x","U",0.253618997,0.479922254,0.306031991
"406",409,11.6649,3.41539163200942,42.145,-73.41722,193213,"x","GREAT BARRINGTON AP","MA",22,"A","R",-0.161864714,-0.399836188,-0.025243025
"407",410,536.0877,23.1535677596348,42.7,-71.16667,194105,"4","LAWRENCE","MA",22,"x","U",0.620028553,0.691195362,0.41342283
"408",411,145.944,12.0807284548573,41.63333,-70.93333,195246,"5","NEW BEDFORD","MA",22,"x","U",0.60527456,0.702761687,0.344035178
"409",412,135.0621,11.6216220898806,41.98333,-70.7,196486,"4","PLYMOUTH-KINGSTON","MA",22,"x","S",0.957771646,0.61496071,1.382639391
"410",413,27.9729,5.28894129292432,42.05,-70.18333,196681,"4","PROVINCETOWN","MA",22,"x","R",5.142486944,4.851642379,4.048721542
"411",414,221.8563,14.8948413888836,41.9,-71.06667,198367,"4","TAUNTON","MA",22,"x","U",0.892153343,0.406492383,1.325170995
"412",415,53.739,7.33068891714824,41.9163,-84.0158,200032,"4","ADRIAN","MI",24,"W","S",0.437705993,0.565238209,0.570036198
"413",416,26.3898,5.13710034941892,42.51667,-85.83333,200128,"x","ALLEGAN (loc. uncertain)","MI",25,"x","R",0.003612761,-0.301288148,0.434006752
"414",417,26.766,5.17358676355196,43.3833,-84.6647,200146,"4","ALMA","MI",24,"x","S",0.525443616,0.648337475,0.423785459
"415",418,281.7891,16.7865749931307,42.2947,-83.7108,200230,"3","ANN ARBOR UNIV OF MI","MI",24,"x","U",0.597767815,0.602065688,0.593721145
"416",419,26.4861,5.14646480605862,43.7072,-85.4822,200779,"4","BIG RAPIDS WATERWORKS","MI",25,"W","S",0.561106011,0.598983822,0.443564541
"417",420,6.6672,2.582092174962,46.51917,-87.98583,201439,"4","CHAMPION VAN RIPER PK","MI",34,"x","R",0.254275082,1.156800793,-0.389697982
"418",421,3.0816,1.75544866059934,46.3414,-86.9242,201486,"2","CHATHAM EXP FARM #2","MI",34,"x","R",0.149169727,0.611904477,-0.352866118
"419",422,15.1596,3.89353309989783,45.65222,-84.47167,201492,"3","CHEBOYGAN","MI",34,"W","R",0.646152003,0.706418144,0.750105857
"420",423,30.5973,5.53148262222706,41.9622,-84.9925,201675,"4","COLDWATER STATE SCHOOL","MI",24,"x","S",0.443706137,-0.002700667,0.860529853
"421",424,19.6839,4.43665414473565,44.2841,-83.5033,202423,"4","EAST TAWAS","MI",24,"W","R",0.522507279,0.484749575,0.550530704
"422",426,19.3284,4.39640762441337,43.68861,-86.37444,203632,"x","HART","MI",25,"x","R",0.026250763,-0.097524024,0.118202044
"423",427,16.1163,4.01451117821336,41.9352,-84.6411,203823,"4","HILLSDALE","MI",24,"W","R",0.04518958,-0.128516688,0.170085736
"424",428,43.3521,6.58423116240613,45.83333,-88.06667,204090,"4","IRON MOUNTAIN KINGSFORD WWTP","MI",34,"W","R",0.402228112,0.313303115,0.585676669
"425",429,23.6745,4.86564486990163,46.46667,-90.18306,204104,"4","IRONWOOD","MI",35,"W","R",0.63865218,0.37970143,0.939678636
"426",430,182.124,13.49533252647,42.28333,-85.6,204244,"x","KALAMAZOO STATE HOSPITAL","MI",25,"x","U",2.281835539,1.667702135,1.987447772
"427",431,72.549,8.5175700760252,43.6088,-84.2011,205434,"4","MIDLAND","MI",24,"W","S",0.159543538,0.198703905,0.400942764
"428",432,435.033,20.8574447140583,42.6083,-82.8183,205650,"3","MOUNT CLEMENS ANG BASE","MI",24,"x","U",0.652047439,0.962931114,0.383312572
"429",433,33.8733,5.82007731907403,43.58583,-84.76972,205662,"5","MOUNT PLEASANT UNIVERSITY","MI",24,"x","S",0.769494919,0.550136544,0.950540571
"430",434,7.9461,2.81888275740585,46.41222,-86.66278,205690,"4","MUNISING","MI",34,"x","R",0.031153581,-0.356040173,0.519541259
"431",435,10.3131,3.21140156318079,46.31333,-85.51056,205816,"3","NEWBERRY STATE HOSPITAL","MI",34,"x","R",0.929330643,0.915360302,0.86717407
"432",436,38.1366,6.17548378671663,43.01667,-84.18333,206300,"4","OWOSSO","MI",24,"W","S",0.170613572,0.144991012,0.236106953
"433",437,22.6512,4.75932768361247,42.4011,-86.28333,207690,"5","SOUTH HAVEN","MI",25,"W","R",0.852839441,0.578135223,1.184287145
"434",438,10.6974,3.27068800101752,46.05556,-88.62778,207812,"4","STAMBAUGH","MI",34,"W","R",0.044197155,0.005710247,0.125475403
"435",439,5.3127,2.30492950000645,47.2937,-96.5154,210018,"4","ADA","MN",36,"x","R",-0.323648453,-0.510664104,-0.049408531
"436",440,26.5077,5.14856290628754,43.65,-93.35,210075,"3","ALBERT LEA","MN",26,"W","S",0.236177185,0.1813612,0.740762621
"437",441,4.2516,2.06194083329275,48.7094,-94.5869,210515,"4","BAUDETTE","MN",35,"x","R",0.39178078,0.23551992,0.73151185
"438",442,325.2618,18.0350159412184,44.8,-93.5833,211465,"3","CHASKA","MN",26,"x","S",3.643241815,2.897187484,3.373882087
"439",443,21.2328,4.60790624904631,46.7047,-92.5253,211630,"2","CLOQUET","MN",35,"x","S",0.539116496,0.768457211,0.415319262
"440",444,21.3138,4.61668712390173,46.83333,-95.85417,212142,"5","DETROIT LAKES (Now CRN3)","MN",36,"x","R",1.483257569,1.233963049,1.445184125
"441",445,97.0857,9.85320759955863,47.4581,-92.5303,212645,"4","EVELETH WASTE WATER PL","MN",35,"W","R",0.927373052,-0.236976998,1.814649349
"442",446,21.879,4.67749933190802,43.6447,-94.4656,212698,"4","FAIRMONT","MN",26,"x","S",0.735846122,0.316337368,0.952511971
"443",447,250.8372,15.8378407619221,44.66972,-93.16972,212737,"3","FARMINGTON","MN",26,"x","R",0.951995711,0.470316256,1.34671168
"444",448,6.2406,2.49811929258793,47.5636,-95.7244,212916,"4","FOSSTON","MN",36,"x","R",-0.113515374,-0.076805727,0.203344769
"445",449,15.9381,3.99225500187551,43.7047,-92.5644,213290,"2","GRAND MEADOW (Now CRN3)","MN",26,"x","R",-0.098028363,-0.161310784,-0.026434596
"446",450,8.2305,2.86888480075447,48.77139,-96.94056,213455,"4","HALLOCK","MN",36,"x","R",-0.067406777,-0.477418361,0.012829312
"447",451,8.8344,2.9722718583602,47.22556,-97.19194,214106,"4","ITASCA U OF MN","MN",36,"x","R",0.25263902,0.128204834,0.622511816
"448",452,0.2961,0.544150714416512,47.2467,-94.2228,214652,"4","LEECH LAKE DAM","MN",35,"x","R",-0.214353954,-0.150162665,0.191850347
"449",453,8.0136,2.83083026690051,45.1219,-95.9269,215400,"3","MILAN","MN",36,"x","R",0.668973153,0.741315871,0.603981817
"450",454,877.9599,29.6303881176066,44.88306,-93.22889,215435,"3","MINNEAPOLIS WSFO AP","MN",26,"A","U",0.647300091,0.47583529,0.817069062
"451",455,8.6049,2.93341098382071,44.9364,-95.7536,215563,"4","MONTEVIDEO","MN",26,"x","R",-0.149301359,-0.322783611,0.188841462
"452",456,6.8526,2.61774712300482,45.88333,-93.3,215615,"4","MORA","MN",35,"x","R",0.625444137,-0.189981355,1.476218516
"453",457,13.4406,3.66614238676023,45.5902,-95.8747,215638,"2","MORRIS WC EXPERIMENT STATION","MN",36,"x","R",0.687077267,0.48292535,0.868202893
"454",458,23.0652,4.80262428261883,44.3006,-94.4896,215887,"3","NEW ULM","MN",26,"x","S",0.305682686,-0.036646398,0.614171524
"455",459,8.3898,2.89651514755231,44.7629,-94.9298,216152,"4","OLIVIA","MN",26,"x","R",0.846082353,0.911637262,0.695952651
"456",460,12.5361,3.54063553617144,46.91667,-95.06667,216360,"4","PARK RAPIDS","MN",36,"x","R",0.297998721,-0.225353899,0.683367016
"457",461,3.4173,1.84859406036047,46.66944,-94.10889,216547,"4","PINE RIVER DAM","MN",35,"x","R",0.388129852,-0.308218278,0.876999387
"458",462,9.7092,3.11595892142371,44.0138,-96.3258,216565,"4","PIPESTONE","MN",27,"x","R",0.015879829,-1.305784918,0.748159
"459",463,21.9564,4.68576567916066,47.2508,-93.5861,216612,"x","POKEGAMA DAM","MN",35,"x","R",6.138180745,5.536471934,6.179589239
"460",464,5.4486,2.33422363967123,48.84861,-95.7675,217087,"4","ROSEAU (Current loc. unknown)","MN",36,"x","R",0.770961969,0.428276312,1.177924274
"461",465,66.0942,8.12983394664368,44.3223,-93.9556,217405,"4","SAINT PETER","MN",26,"x","R",0.371798661,0.098992857,0.532637603
"462",466,0.1044,0.32310988842807,46.7953,-93.3211,217460,"4","SANDY LAKE DAM LIBBY","MN",35,"x","R",5.656680861,5.307161725,5.747809855
"463",467,7.551,2.74790829541308,47.0258,-91.6653,218419,"4","TWO HARBORS","MN",35,"W","R",0.395486862,0.562093303,0.28100986
"464",468,3.6261,1.904232128707,47.0744,-94.5699,218618,"4","WALKER AH-GWAH-CHING","MN",35,"x","R",0.42364669,0.066522715,0.80156741
"465",469,14.9085,3.86115267763397,43.7692,-94.1873,219046,"4","WINNEBAGO","MN",26,"W","R",0.421074624,0.482534091,0.459546501
"466",470,0.4482,0.669477408132642,47.4306,-94.0586,219059,"x","WINNIBIGOSHISH DAM","MN",35,"x","R",8.463594713,8.036192397,8.511657344
"467",471,14.8545,3.85415360358147,44.2993,-92.6662,219249,"4","ZUMBROTA","MN",26,"W","R",0.766530542,0.459375062,1.056793419
"468",472,27.531,5.246999142367,33.83,-88.52139,220021,"4","ABERDEEN","MS",5,"x","R",-0.046902633,0.093013023,-0.091507877
"469",473,32.4072,5.6927322087026,34.3061,-89.9805,220488,"4","BATESVILLE","MS",5,"x","R",0.508690133,0.018589063,0.920236627
"470",474,29.1231,5.39658225175898,34.6686,-88.5699,220955,"3","BOONEVILLE","MS",5,"x","R",0.290027934,0.274486902,0.456150181
"471",475,55.4247,7.44477669242,31.54472,-90.45806,221094,"4","BROOKHAVEN CITY","MS",6,"W","S",0.220250867,0.169298595,0.262495717
"472",476,49.905,7.06434710358997,32.67139,-90.03611,221389,"3","CANTON","MS",6,"x","S",0.430948355,0.229808425,0.656322167
"473",477,45.3924,6.73738821799664,34.18639,-90.55722,221707,"3","CLARKSDALE","MS",6,"x","S",0.545632329,0.454047527,0.638678879
"474",478,29.5083,5.43215426879613,31.25028,-89.83611,221865,"4","COLUMBIA","MS",5,"x","R",0.095555148,-0.096184016,0.301438531
"475",479,51.6915,7.18968010414928,33.46778,-88.38472,221880,"4","COLUMBUS LUXAPALLILA","MS",5,"W","S",0.559336362,0.43238606,0.671889281
"476",480,48.6891,6.97775751943273,34.91667,-88.6,221962,"4","CORINTH CITY","MS",5,"W","S",0.371571086,0.130944758,0.383732427
"477",481,33.9129,5.82347834202206,31.94611,-90.3775,222094,"4","CRYSTAL SPRINGS EXP STN","MS",6,"x","R",0.096198945,0.045436799,0.273805891
"478",482,28.1808,5.30855912654272,32.31861,-89.48583,223107,"x","FOREST","MS",5,"x","R",0.17405799,-0.011124864,0.289524796
"479",483,86.9148,9.32281073496615,33.35917,-91.06,223605,"3","GREENVILLE","MS",6,"x","S",-0.248374241,-0.477821153,0.02978762
"480",484,173.3886,13.1677105071459,31.25472,-89.33917,223887,"4","HATTIESBURG","MS",5,"x","S",0.712017931,0.756414982,0.667353343
"481",485,189.4509,13.764116390092,34.81611,-89.98528,223975,"4","HERNANDO","MS",5,"x","R",0.425691096,0.553444258,0.131217883
"482",486,19.9251,4.46375402548124,34.82194,-89.43472,224173,"3","HOLLY SPRINGS","MS",5,"x","R",0.333969045,0.869966858,-0.005075327
"483",487,27.6669,5.25993345965517,33.03333,-89.58333,224776,"2","KOSCIUSKO","MS",5,"x","R",0.498137308,-0.037837822,1.003775022
"484",488,77.2542,8.78943684202805,31.67556,-89.12306,224939,"4","LAUREL","MS",5,"x","S",0.664898445,0.479324658,0.812747835
"485",489,20.2905,4.50449775224719,33.13528,-89.07111,225247,"4","LOUISVILLE","MS",5,"x","R",0.442812497,0.515510288,0.369776872
"486",490,22.5522,4.74891566570728,31.55194,-90.10583,225987,"4","MONTICELLO","MS",6,"x","R",0.805081685,0.770595172,0.696157346
"487",491,34.56,5.87877538267963,33.45194,-90.50944,226009,"3","MOORHEAD","MS",6,"x","R",0.250466764,0.123707495,0.444357539
"488",492,64.0431,8.00269329663458,31.58889,-91.34083,226177,"2","NATCHEZ","MS",6,"W","S",-0.143070144,-0.12388954,-0.21291811
"489",493,95.1687,9.75544463363921,30.39639,-88.47806,226718,"4","PASCAGOULA","MS",5,"W","S",-0.570356648,-0.183191043,-0.830044996
"490",494,28.2699,5.3169446113346,34.13806,-88.99833,227111,"4","PONTOTOC EXP STN","MS",5,"x","R",0.01784159,-0.144574042,0.455600493
"491",495,12.0852,3.47637742484903,30.84083,-89.54528,227128,"2","POPLARVILLE EXP STN  (Now CRN4)","MS",5,"x","R",-0.004087423,0.045646394,-0.000438114
"492",496,21.7314,4.66169497071612,31.985,-90.97194,227132,"2","PORT GIBSON","MS",6,"x","R",0.199692307,0.093462792,0.319524375
"493",497,68.2263,8.2599213071312,33.46917,-88.78222,228374,"2","STATE UNIVERSITY","MS",5,"x","S",0.221355023,0.486916769,-0.132495639
"494",498,34.6401,5.88558408316456,34.38028,-89.53583,229079,"4","UNIVERSITY","MS",5,"x","S",0.749938666,0.762176607,0.839819458
"495",499,13.3281,3.65076704269117,34.15833,-89.63111,229400,"x","WATER VALLEY","MS",5,"x","R",0.177809544,0.128938868,0.135384379
"496",500,87.3846,9.34797304232313,30.29472,-89.38306,229426,"4","WAVELAND","MS",5,"W","R",0.498480614,0.482937858,0.590531441
"497",501,16.6671,4.08253597657143,31.67722,-88.67083,229439,"3","WAYNESBORO","MS",5,"x","R",-0.237367678,-0.247681196,-0.212408822
"498",502,18.0621,4.24995294091593,31.09278,-91.23278,229793,"4","WOODVILLE","MS",6,"x","R",0.15641643,0.221282097,0.092842348
"499",503,23.6043,4.85842567093498,32.90278,-90.38167,229860,"4","YAZOO CITY","MS",6,"x","S",-0.011481744,-0.034028663,-0.015885714
"500",504,7.7202,2.7785247884444,38.18694,-94.02806,230204,"4","APPLETON CITY","MO",15,"x","R",0.102068974,-0.241224604,0.410136779
"501",505,19.125,4.37321392113398,39.3838,-91.2594,230856,"x","BOWLING GREEN","MO",15,"x","R",0.55548273,0.964572535,0.588333083
"502",506,11.448,3.3834893231692,39.4296,-93.1385,231037,"4","BRUNSWICK","MO",15,"x","R",-0.128450044,-0.275357224,-0.005890597
"503",507,36.5508,6.04572576288406,36.1686,-89.6642,231364,"x","CARUTHERSVILLE","MO",14,"x","R",0.637773494,0.327697918,0.944599902
"504",508,21.3111,4.61639469716358,38.36667,-93.76667,231711,"4","CLINTON","MO",15,"x","R",0.331594159,0.4356652,0.339242761
"505",509,14.0742,3.75155967565491,40.2394,-94.6833,231822,"3","CONCEPTION","MO",26,"x","R",0.446161887,0.286668921,0.593051636
"506",510,14.4,3.79473319220206,36.6205,-90.8125,232289,"x","DONIPHAN","MO",15,"x","R",0.132878321,0.036602462,0.40995133
"507",511,78.4188,8.85543900662186,37.79222,-90.41028,232809,"4","FARMINGTON","MO",15,"x","S",0.183020438,-0.37450208,0.813458622
"508",512,97.4016,9.869224893577,38.56667,-92.16667,234271,"4","JEFFERSON CITY WATER PLANT","MO",15,"W","S",0.594836509,0.057435084,1.231431661
"509",513,25.4502,5.04481912460695,37.4994,-94.2697,234705,"4","LAMAR","MO",15,"x","R",0.524471175,0.459446343,0.638147602
"510",514,55.9152,7.47764668863139,37.6849,-92.6936,234825,"4","LEBANON","MO",15,"x","S",0.515731891,0.365341923,0.65418198
"511",515,344.2257,18.5533204575354,38.8802,-94.3358,234850,"3","LEE'S SUMMIT REED WLR","MO",15,"x","U",0.925237026,0.43901066,1.047381839
"512",516,33.6249,5.79869812975292,39.18333,-93.88333,234904,"4","LEXINGTON","MO",15,"x","R",0.592380508,0.700692407,0.179823611
"513",517,13.6575,3.69560549842648,37.3908,-93.9488,235027,"3","LOCKWOOD","MO",15,"x","R",-0.138260108,-0.240704498,-0.029421523
"514",518,13.302,3.64719069970299,37.30361,-89.96639,235253,"x","MARBLE HILL","MO",14,"x","R",0.682294545,0.485108728,0.773502829
"515",519,40.851,6.3914787021471,39.1755,-91.8861,235541,"4","MEXICO","MO",15,"x","S",0.753040569,0.48791423,0.995853124
"516",520,50.625,7.11512473537885,39.4194,-92.4369,235671,"4","MOBERLY","MO",15,"x","S",0.63979032,0.458619961,0.823025108
"517",521,29.3454,5.41713946654505,37.1527,-92.2636,235834,"4","MOUNTAIN GROVE","MO",15,"x","R",0.256203155,0.114589624,0.348569623
"518",522,47.0421,6.85872437119323,36.8638,-94.36,235976,"4","NEOSHO","MO",15,"x","S",-0.183102715,-0.507824008,0.198035191
"519",523,47.9412,6.92395840542099,37.9572,-91.7758,237263,"4","ROLLA UNIV OF MO","MO",15,"x","S",0.264927307,0.351622431,0.344169724
"520",524,5.1201,2.26276379677597,40.24722,-93.71583,237963,"3","SPICKARD","MO",26,"x","R",0.210630933,-0.006639658,0.427107585
"521",525,4.6872,2.16499422632025,39.9713,-91.8872,238051,"3","STEFFENVILLE","MO",15,"x","R",1.299400843,1.193795602,1.401966788
"522",526,16.4808,4.05965515776894,38.963,-93.4166,238223,"4","SWEET SPRINGS","MO",15,"x","R",0.737551791,0.321131754,1.108088359
"523",527,18.2502,4.27202528082407,38.258,-93.3988,238466,"3","TRUMAN DAM & RESERVOIR","MO",15,"x","R",1.117699399,0.86273619,1.43032815
"524",528,8.4681,2.91,40.475,-93.0031,238523,"x","UNIONVILLE","MO",26,"x","R",0.173096405,0.0152656,0.520828626
"525",529,43.6419,6.60620163180023,38.835,-91.13861,238725,"x","WARRENTON","MO",15,"x","R",-1.578833993,-1.451497289,-0.978024957
"526",530,9.423,3.06969053814876,46.1314,-112.9569,240199,"4","ANACONDA","MT",39,"x","S",0.149781503,0.780678373,-0.374231191
"527",531,0.9981,0.999049548320803,47.493,-112.3963,240364,"4","AUGUSTA","MT",39,"x","R",1.689204502,2.254511746,1.286139363
"528",532,5.3982,2.32340267710959,45.8327,-109.9502,240780,"4","BIG TIMBER","MT",38,"x","R",-0.012549982,0.175621428,0.110878743
"529",533,72.1188,8.49227884610485,45.6622,-111.0452,241044,"3","BOZEMAN MONTANA ST UNIV","MT",39,"x","S",0.23138148,0.613208421,-0.150581941
"530",534,4.5765,2.13927557832085,47.21944,-111.71,241552,"4","CASCADE","MT",39,"x","R",0.468299002,0.747833037,0.420940719
"531",535,5.7321,2.39418044432745,48.5883,-109.2255,241722,"4","CHINOOK","MT",38,"x","R",0.47703567,0.309184744,0.97355286
"532",536,3.6612,1.91342624629224,47.8205,-112.1919,241737,"4","CHOTEAU","MT",39,"x","R",0.077943727,0.47456381,-0.427443057
"533",537,8.4114,2.90024136926567,45.6,-107.45,242112,"x","CROW AGENCY","MT",38,"x","R",-1.091679802,1.141226768,-3.370731391
"534",538,8.5482,2.9237304937357,48.6033,-112.3752,242173,"5","CUT BANK FAA AP","MT",39,"A","R",0.756605499,0.800920571,0.590626872
"535",539,13.2354,3.63804892765339,45.21278,-112.64472,242409,"5","DILLON WMCE","MT",39,"x","R",0.167718632,-0.056210979,0.419845922
"536",540,0.7686,0.876698351772147,45.8902,-104.5461,242689,"3","EKALAKA","MT",37,"x","R",0.596087804,0.351708767,0.724718339
"537",541,5.7978,2.40786212229853,45.3394,-111.7111,242793,"4","ENNIS","MT",39,"x","R",0.294041237,0.475797555,0.238064469
"538",542,0.3969,0.63,46.8511,-108.3132,243013,"3","FLATWILLOW","MT",38,"x","R",0.625921297,0.877594313,0.268677163
"539",543,0.7074,0.841070746132571,48.77778,-107.45361,243089,"x","FORKS","MT",38,"x","R",1.49902956,1.573315959,1.499590005
"540",544,17.2728,4.15605582253174,48.4983,-109.7972,243110,"3","FORT ASSINNIBOINE","MT",38,"x","R",0.313710482,0.097643896,0.622362901
"541",545,8.703,2.95008474454549,48.7783,-114.8997,243139,"x","FORTINE","MT",39,"x","R",0.320408847,0.042329316,0.598849732
"542",546,5.6556,2.37815054191277,48.21389,-106.62139,243558,"2","GLASGOW WSO AP","MT",38,"A","R",0.308556244,0.522504032,0.196835179
"543",547,12.5487,3.54241443086492,47.1065,-104.7183,243581,"4","GLENDIVE","MT",37,"x","R",0.746815668,0.565922065,0.645859848
"544",548,80.2962,8.96081469510446,47.47333,-111.38222,243751,"2","GREAT FALLS WSCMO AP","MT",39,"A","U",0.167291786,0.380839701,0.006902591
"545",549,69.6042,8.34291316028161,46.23833,-114.16111,243885,"4","HAMILTON","MT",39,"x","R",0.532426401,0.534302555,0.592160875
"546",550,3.3444,1.82877007849538,47.3889,-115.4225,243984,"3","HAUGAN (DEBORGIA)","MT",40,"x","R",-1.089556125,-2.053655187,-0.814648967
"547",551,0.5391,0.734234295031225,44.8666,-111.3391,244038,"3","HEBGEN DAM","MT",30,"x","R",0.227801116,0.093190957,0.254993205
"548",552,60.7212,7.79238089418119,46.6056,-111.9636,244055,"2","HELENA WSO","MT",39,"A","S",0.555114598,0.51288355,0.569976184
"549",553,34.9524,5.91205548011857,45.9227,-108.2444,244345,"4","HUNTLEY EXPERIMENT STATION","MT",38,"x","R",1.089082186,1.346895593,0.824747133
"550",554,1.1034,1.0504284840007,47.3144,-106.9104,244522,"3","JORDAN","MT",38,"x","R",0.359516658,0.129350057,0.510991518
"551",555,78.4017,8.85447344566576,48.3042,-114.2636,244558,"4","KALISPELL WSO AP","MT",39,"A","R",0.325166987,0.370820756,0.249651389
"552",556,24.2991,4.92941172960831,48.4036,-115.5392,245015,"3","LIBBY RS","MT",40,"x","R",0.59288636,0.760860538,0.362404223
"553",557,8.7462,2.95739750456377,45.4836,-110.5688,245080,"4","LIVINGSTON","MT",39,"x","R",-0.428520059,-0.283866634,-0.286198842
"554",558,2.8503,1.68828315160698,48.39389,-107.72861,245338,"3","MALTA","MT",38,"x","R",0.253132809,-0.299129871,0.477019349
"555",559,1.494,1.2222929272478,48.4829,-104.4515,245572,"4","MEDICINE LAKE","MT",37,"x","R",0.360605732,-0.048739833,0.31978941
"556",560,2.6289,1.6213882940246,46.7615,-104.962,245668,"4","MILDRED","MT",37,"x","R",-0.196331373,-0.294789755,-0.090371536
"557",561,15.0426,3.87847908335213,46.42667,-105.8825,245690,"1","MILES CITY FCWOS","MT",38,"A","R",0.661562743,0.847743245,0.313202211
"558",562,1.7613,1.32713978163568,47.0575,-109.9514,245761,"2","MOCCASIN EXPERIMENT STATION","MT",38,"x","R",0.429512782,0.52696641,0.409816374
"559",563,3.5766,1.89119010149694,45.48556,-111.6325,246157,"4","NORRIS MADISON POWER HOUSE","MT",39,"x","R",0.618049067,0.518445972,0.586861271
"560",564,1.3284,1.15256236273791,46.3158,-113.3,246472,"4","PHILIPSBURG RS","MT",39,"x","R",0.077212287,0.491471699,0.073016047
"561",565,3.1356,1.77076254760484,46.4177,-104.5163,246601,"4","PLEVNA","MT",37,"x","R",0.525424231,1.034986088,0.575296528
"562",566,2.1654,1.47152981621169,48.11667,-105.2,246660,"x","POPLAR","MT",38,"x","R",-0.303065222,-1.085121684,-0.262151111
"563",567,2.4255,1.55740168229009,45.19111,-109.24972,246918,"x","RED LODGE","MT",38,"x","R",0.064473628,0.509174022,-0.166162305
"564",568,9.963,3.15642202501503,47.3149,-114.0982,247286,"4","SAINT IGNATIUS","MT",39,"x","R",0.97444453,0.768178514,1.187284991
"565",569,1.5201,1.23292335528207,47.4536,-104.3379,247382,"4","SAVAGE (Now CRN2)","MT",37,"x","R",-0.213060104,-0.072875215,0.098430338
"566",570,2.4435,1.56316985641356,48.3088,-112.2511,248501,"4","VALIER","MT",39,"x","R",0.646527995,0.507349397,0.684186817
"567",571,6.0588,2.46146297961192,45.2925,-111.94806,248597,"3","VIRGINIA CITY","MT",39,"x","R",0.529413487,0.493216219,0.406125627
"568",572,6.0804,2.46584671056414,44.65,-111.1,248857,"4","WEST YELLOWSTONE","MT",30,"x","R",-0.83411164,-0.746494279,-1.259740199
"569",573,2.1195,1.45585026702611,46.5436,-110.9,248930,"4","WHITE SULPHUR SPRINGS #2","MT",39,"x","R",0.162233777,-0.017355083,0.386593484
"570",574,11.2149,3.34886547953184,41.6841,-98.0033,250070,"x","ALBION","NE",27,"x","R",0.481329416,0.480563127,0.508730048
"571",575,15.5952,3.94907584125704,42.1103,-102.8967,250130,"4","ALLIANCE","NE",28,"x","S",-0.547182958,-0.070645703,-0.82023946
